	Cluster_14 MPP3KO_Cl6,MPP4WT_Cl22	Cluster_3 MPP3KO_Cl21,MPP4KO_Cl2	Cluster_30 MPP3KO_Cl22,MPP3KO_Cl16,MPP3KO_Cl15	Cluster_13 MPP3KO_Cl9,MPP4KO_Cl7,MPP4WT_Cl6	MPP3KO_Cluster_18 MPP3KO_Cl18	Cluster_9 MPP3KO_Cl11,MPP4WT_Cl13	MPP3KO_Cluster_10 MPP3KO_Cl10	Cluster_25 MPP3KO_Cl8,MPP4WT_Cl9	Cluster_23 MPP3KO_Cl1,MPP4WT_Cl12	Cluster_33 MPP3KO_Cl13,MPP3WT_Cl13,MPP3WT_Cl12	Cluster_26 MPP3KO_Cl5,MPP3KO_Cl4,MPP4WT_Cl4	Cluster_39 MPP3KO_Cl20,MPP3WT_Cl9	MPP3KO_MA1536.1 MPP3KO_Cl17	MPP3KO_MA0506.1 MPP3KO_Cl14	Cluster_16 MPP3KO_Cl12,MPP4WT_Cl17	MPP3KO_MA0067.1 MPP3KO_Cl23	Cluster_12 MPP3KO_Cl7,MPP4WT_Cl21,MPP4WT_Cl20	MPP3KO_MA1616.1 MPP3KO_Cl3	Cluster_29 MPP3KO_Cl19,MPP4WT_Cl3	MPP3KO_Cluster_2 MPP3KO_Cl2	Cluster_4 MPP3WT_Cl14,MPP3WT_Cl3,MPP4KO_Cl1	Cluster_5 MPP3WT_Cl8,MPP4KO_Cl4	Cluster_22 MPP3WT_Cl1,MPP3WT_Cl2	MPP3WT_MA0739.1 MPP3WT_Cl7	Cluster_7 MPP3WT_Cl4,MPP4KO_Cl5,MPP4KO_Cl7(...)	MPP3WT_Cluster_5 MPP3WT_Cl5	MPP3WT_MA0513.1 MPP3WT_Cl6	MPP3WT_MA1581.1 MPP3WT_Cl10	MPP3WT_Cluster_11 MPP3WT_Cl11	Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	MPP4WT_Cluster_5 MPP4WT_Cl5	MPP4WT_MA0041.1 MPP4WT_Cl14	MPP4WT_MA0850.1 MPP4WT_Cl15	MPP4WT_MA0109.1 MPP4WT_Cl10	Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	MPP4WT_Cluster_11 MPP4WT_Cl11	MPP4WT_MA0676.1 MPP4WT_Cl8	MPP4WT_MA0687.1 MPP4WT_Cl1	MPP4WT_Cluster_16 MPP4WT_Cl16	MPP4WT_MA1585.1 MPP4WT_Cl2	MPP3WT_MA0079.4 MPP3WT_SP1
MPP3WT_MA1581.1 MPP3WT_Cl10	-0.09011519967895854	-0.673757837952429	0.16645499717180356	1.2463258377770725	-0.053870036183248614	0.6925788742386866	-0.01854820687919423	-0.30860283057701865	0.10758185815436709	6.368054467625386	-0.07376205467665134	0.42932533912517284	1.0667453258674995	-1.0746470919773192	-0.10367333670760587	0.4149524940595927	0.9373165562237793	-0.577034191599994	0.339133647059169	0.03267146269337822	2.1471526454542254	5.5302947631755845	1.682183227349759	0.2431887149306249	-0.5589453827309162	1.9095616941842433	1.9457068356621907	0.0	3.9236299745649847	-1.3588104229330782	0.5893049865315934	-0.2701414937548806	1.2254198664505163	0.22379147463775215	1.3809804436968205	-0.44736033653223134	0.12765403643911727	0.2485565588372039	0.29450962840471706	-0.0584878073020532	-1.1033321862072574
MPP3WT_Cluster_11 MPP3WT_Cl11	-0.1409790022176519	-0.0162518535212738	-0.1063474713539424	-0.17550583599757427	-0.8538550137408875	1.4502117772269243	0.6918282067475071	-0.3239709433408496	-1.0204164392483854	6.6263633913274775	0.6388162223938223	-0.04481198579016061	0.7684702604713685	-1.036178382317813	-0.181818181818182	2.2270810109749584	-0.31035204659849913	-0.5370118904059028	-0.3287690400660649	0.4195419852974793	8.998013489688713	7.887655966242835	2.572413015744899	1.0394990089539418	0.28969854316423616	3.4155344575091995	2.9385981152889817	3.9236299745649847	0.0	-1.2242580408772754	0.4310370451496393	0.5749030087360527	2.319877366035359	1.617364427033756	0.11165376454067838	0.5259976153764745	-0.48756358567407665	-0.4741220311573617	0.677213036875614	0.15685284889837878	1.20677971248919
Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	-0.1323791820036958	-1.251518749845333	-0.6324598770851048	0.7259983912450094	-1.8536540331700648	1.1387334073821993	-0.3729717926581263	-0.48077332961319574	-1.1212552053160827	0.6904249824323386	-0.6758023751817365	-0.3469035938691429	-0.6861376151948244	-1.8784232456932093	-0.26274781479513176	-1.4040827979780426	0.0361915672588309	-0.5940659382229884	-0.9108481637581037	-0.35277279349581914	1.2761426484508003	3.237164851205333	-0.47084445471605146	-0.16675134221439433	-1.3614866372573105	0.16812858382573934	1.5719516871595602	-1.3588104229330782	-1.2242580408772754	0.0	-0.1978625643959023	0.23185946617303774	0.15970047722200503	0.12659794124543286	0.9723106386715463	-0.783068567126674	-0.19689217722408703	-0.6576995033503252	-0.3122923700682599	-0.19425481067456157	-1.732326040674624
MPP4WT_Cluster_5 MPP4WT_Cl5	-0.07646277399891097	-0.037574848075947714	-0.18524708735362017	0.1502000528589231	-0.02629979601953176	-0.13336250056324367	-0.11496222444420422	-0.06855958498113685	0.09760296373473475	-0.14602759809829197	-0.0762509002015574	-0.09142899686318734	-0.07598587322185588	-0.08075849384424512	-0.36401539017781853	-0.019888759678535865	-0.3788458998488136	-0.11451697367478843	-0.11424913637122948	0.5769164169761081	-0.15820738045717567	-0.1044466958417742	-0.3598181905606204	-0.09978696668707329	0.5561473444845331	-0.1308150039925473	-0.13857893294874887	0.5893049865315934	0.4310370451496393	-0.1978625643959023	0.0	-0.37506051100476406	-0.06492906631920337	-0.044180328623297904	-0.15318063125627837	-0.4449328423737609	-0.09432007371877432	0.18470526217532376	-0.07509410347915277	-0.04828971132458641	-0.18706472648124836
MPP4WT_MA0041.1 MPP4WT_Cl14	-0.18373992378432394	-0.2031736443732911	0.36432854052978025	-0.1128842356424155	-0.16841423464491925	-0.5315672439079038	-0.2006589128686124	-0.12584415898711673	0.8985300259694617	0.7103500358747208	0.8427280193320322	-0.24550739015921738	-0.13647135850683847	-0.27405532923587633	-0.5240929044740544	-0.06662185610876645	-0.5223511199432374	-0.3312977052337796	-0.2555032053806683	-0.19326287223820757	0.12376556951526844	4.334163437628191	0.0839895647003719	-0.2619053240112385	-0.1371543992842747	0.573130574864941	-0.36809167337446186	-0.2701414937548806	0.5749030087360527	0.23185946617303774	-0.37506051100476406	0.0	-0.36530151752310003	0.5391468852274408	0.7986545948087016	-0.2201442840825724	0.35482020243703366	-0.3299926669563653	-0.21758217394761223	0.518519986432101	-0.003955161911408942
MPP4WT_MA0850.1 MPP4WT_Cl15	-0.05306067552115139	-0.2256299993847526	0.5396226787227435	-0.04164974761301114	0.472335015415415	4.095158275897266	0.4677234607317982	-0.05141582567550877	-0.12209170774022275	4.169963184649564	-0.18528345585218015	-0.23184371166303933	0.49470680184813065	-0.4501377425282274	-0.05310101780103467	0.6581673375272941	0.6129310367111189	1.0587296041864993	-0.3242862601051288	-0.18013131552250847	1.8179159986989513	2.177872663337062	0.5746862457506405	-0.23998336320946112	0.8719994347839063	1.4462830580108457	0.08573144988887138	1.2254198664505163	2.319877366035359	0.15970047722200503	-0.06492906631920337	-0.36530151752310003	0.0	-0.08956761670070111	0.6087107760403331	-0.3419451699872579	1.219131419414627	0.4229222234495221	0.4822233919664447	-0.13631458848296005	1.146878334961983
MPP4WT_MA0109.1 MPP4WT_Cl10	-0.01625000218675361	1.1221197025953218	-0.13234265710260557	-0.057318681740522626	-0.10732330518630444	-0.12684889264215846	-0.12980651937824353	-0.08983405557998715	0.3424406189861137	1.5484050977639228	-0.11844719499788808	-0.13569774033368578	-0.16932948687069493	-0.21900053003703282	-0.03921073361400504	-0.10355419055857232	-0.09807757346644377	-0.24351984057663884	-0.23221757081060543	0.33742286263168464	3.2671411437559623	0.02081532034610447	0.019505201168650323	0.33246308246271894	0.4309621761827098	-0.31448518786908414	-0.34034363782648636	0.22379147463775215	1.617364427033756	0.12659794124543286	-0.044180328623297904	0.5391468852274408	-0.08956761670070111	0.0	-0.17787480900042893	-0.30466791416091066	-0.170274010270495	-0.43434343434343425	-0.2068186581242931	0.5362546398756068	-0.5552062852358167
Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	-0.11853506240373281	-0.22064811003902396	0.3693444591739269	0.26534945234549134	-0.10920248420545867	0.8046791598987322	-0.30851020604861107	-0.12046334136137106	0.7959478993145643	1.8185979541378636	1.01594769982379	-0.1793238866152085	1.094161032897501	0.13760141986047655	-0.18867690766096895	-0.08341286455700955	0.290174705193662	2.582230702823144	0.3157458760715663	0.4538049825807868	3.049487844564396	0.497812957514434	2.327959047494588	-0.22233092153812764	0.1695898349345605	-0.32017045018289253	0.11696748260172873	1.3809804436968205	0.11165376454067838	0.9723106386715463	-0.15318063125627837	0.7986545948087016	0.6087107760403331	-0.17787480900042893	0.0	-0.4599205453615742	1.2011537025687034	0.2421435067599451	-0.15118563575756908	-0.13571938869715153	-0.035202885041066674
MPP4WT_Cluster_11 MPP4WT_Cl11	-0.1647191102249985	-0.08128796182238679	0.3349804025861091	0.42938875174912544	-0.2703884038444118	0.14281980280988246	0.2882806034966526	-0.28252588989666166	-0.7162850556416714	0.39225691667323764	0.6614548474350594	0.34473479570613685	-0.32570028816445507	-0.4014311780393153	-0.6816408410402219	-0.2287631028677685	0.04877878961636766	-0.587725895424846	4.076393376997088	-0.4118747725225797	1.2011992403296954	3.096980396184129	-0.6079034357547501	-0.41496977907683635	-0.7966272572126761	0.772884888412672	-0.36536773533432254	-0.44736033653223134	0.5259976153764745	-0.783068567126674	-0.4449328423737609	-0.2201442840825724	-0.3419451699872579	-0.30466791416091066	-0.4599205453615742	0.0	-0.5173008954246877	-0.5523901924272848	-0.017239963762332864	-0.2796166279563585	-0.5619829957386184
MPP4WT_MA0676.1 MPP4WT_Cl8	-0.048005001006737505	-0.1707932990282815	-0.1802536692515484	-0.0953454997088913	0.5602432711205152	0.9326758302082986	0.4613100981074154	-0.09223319510289306	0.3404527521401378	0.06295815538090788	0.4716203705855995	-0.25741412785055345	-0.21495565570951358	-0.2471224008260321	-0.20277740031319116	-0.15056784168770357	-0.1808383429069934	0.7736102428262699	-0.25277081183304567	0.3196606154579836	0.992069968388052	2.8444764332036887	0.9421202837587518	1.5375627513035837	0.9494021384264069	0.1285118738819321	0.10088340060518529	0.12765403643911727	-0.48756358567407665	-0.19689217722408703	-0.09432007371877432	0.35482020243703366	1.219131419414627	-0.170274010270495	1.2011537025687034	-0.5173008954246877	0.0	-0.37073048581965357	0.6073560431370804	-0.1695452099777425	0.2663883470660882
MPP4WT_MA0687.1 MPP4WT_Cl1	-0.24918491175621357	0.11053042883315894	-0.6452025588241688	0.34162595881182856	-0.4524824563660578	0.3728743344975829	-0.19623519687219415	-0.3854688571515453	-1.0388122823640271	0.25409660756243657	-0.6245312000129878	0.7049911009615388	0.5476517833180164	-0.48363487204202116	-0.3692315920785926	0.1182011533585017	-0.6400954338604968	-0.12913059162709095	-0.8149812209358549	-0.4262622787088308	3.8284426159819827	3.5211081013425143	-1.4625441834204385	0.24014172152115587	-0.4472792607791124	-0.5967914800108923	-0.29050679755561015	0.2485565588372039	-0.4741220311573617	-0.6576995033503252	0.18470526217532376	-0.3299926669563653	0.4229222234495221	-0.43434343434343425	0.2421435067599451	-0.5523901924272848	-0.37073048581965357	0.0	0.04616590236021308	-0.5102159002838482	-0.8426456129612916
MPP4WT_Cluster_16 MPP4WT_Cl16	-0.05748600161034383	0.16568383724964234	-0.22331801685059932	-0.07048442946554687	0.4041633051814166	0.4474129439417031	0.680163165676287	-0.16262199892404974	-0.30086538085623965	2.3421306744590717	-0.2389615091970129	-0.25031459897985175	1.20865092465701	0.4372343998795894	-0.10936181749254406	1.9452886343689226	-0.20586946419218533	1.1356566513992872	0.20628331633619604	-0.3732625485813055	2.3641601330266	3.357380361909503	-0.9334465807900315	0.17594345355658175	0.40981948468898727	0.5120597380820747	0.9884777341997221	0.29450962840471706	0.677213036875614	-0.3122923700682599	-0.07509410347915277	-0.21758217394761223	0.4822233919664447	-0.2068186581242931	-0.15118563575756908	-0.017239963762332864	0.6073560431370804	0.04616590236021308	0.0	0.25638303139936636	0.11316830201696777
MPP4WT_MA1585.1 MPP4WT_Cl2	-0.05862691504587648	-0.27822650376783586	0.4937023674571906	0.6524229120348303	-0.1767572038801676	-0.14131060439072668	-0.1777779540663511	0.5444464109568142	-0.19137882249645866	1.0692990837429164	-0.2544334944706402	0.41658797543513426	-0.22185848557737142	-0.5443487411704467	-0.07396982718822738	-0.1735300078919532	-0.09084311104812719	0.21131339931390963	-0.2236878507596518	-0.2375209858721167	0.3651113155630202	0.9057502076303509	-0.07348595386658222	0.6191957000122047	0.19510508872242202	-0.4564828266542768	1.5746002266712849	-0.0584878073020532	0.15685284889837878	-0.19425481067456157	-0.04828971132458641	0.518519986432101	-0.13631458848296005	0.5362546398756068	-0.13571938869715153	-0.2796166279563585	-0.1695452099777425	-0.5102159002838482	0.25638303139936636	0.0	-0.4636444069906299
MPP3WT_MA0079.4 MPP3WT_SP1	-0.1652861360529926	-2.0143737992166604	-0.3053242300210461	0.7453169672705876	-1.4144849181701196	1.2405286173673544	-0.7100482840016212	0.19688788847043806	-0.37449983573129053	1.0896757426960226	-0.0198100210906381	0.11235488367723998	-0.6162904848072135	-2.700439131625355	-0.26237513435975823	-0.6080723326000885	0.08574278599383306	-0.1043888869197018	-0.7224088212370945	-0.688223540588847	3.8388993763783934	2.808005591333847	-0.7403574028469152	1.0168905483858386	-1.3776487501297943	0.3859979720794214	1.6503270793148763	-1.1033321862072574	1.20677971248919	-1.732326040674624	-0.18706472648124836	-0.003955161911408942	1.146878334961983	-0.5552062852358167	-0.035202885041066674	-0.5619829957386184	0.2663883470660882	-0.8426456129612916	0.11316830201696777	-0.4636444069906299	0.0
