	Cluster_14 MPP3KO_Cl6,MPP4WT_Cl22	Cluster_3 MPP3KO_Cl21,MPP4KO_Cl2	Cluster_30 MPP3KO_Cl22,MPP3KO_Cl16,MPP3KO_Cl15	Cluster_13 MPP3KO_Cl9,MPP4KO_Cl7,MPP4WT_Cl6	MPP3KO_Cluster_18 MPP3KO_Cl18	Cluster_9 MPP3KO_Cl11,MPP4WT_Cl13	MPP3KO_Cluster_10 MPP3KO_Cl10	Cluster_25 MPP3KO_Cl8,MPP4WT_Cl9	Cluster_23 MPP3KO_Cl1,MPP4WT_Cl12	Cluster_33 MPP3KO_Cl13,MPP3WT_Cl13,MPP3WT_Cl12	Cluster_26 MPP3KO_Cl5,MPP3KO_Cl4,MPP4WT_Cl4	Cluster_39 MPP3KO_Cl20,MPP3WT_Cl9	MPP3KO_MA1536.1 MPP3KO_Cl17	MPP3KO_MA0506.1 MPP3KO_Cl14	Cluster_16 MPP3KO_Cl12,MPP4WT_Cl17	MPP3KO_MA0067.1 MPP3KO_Cl23	Cluster_12 MPP3KO_Cl7,MPP4WT_Cl21,MPP4WT_Cl20	MPP3KO_MA1616.1 MPP3KO_Cl3	Cluster_29 MPP3KO_Cl19,MPP4WT_Cl3	MPP3KO_Cluster_2 MPP3KO_Cl2	Cluster_4 MPP3WT_Cl14,MPP3WT_Cl3,MPP4KO_Cl1	Cluster_5 MPP3WT_Cl8,MPP4KO_Cl4	Cluster_22 MPP3WT_Cl1,MPP3WT_Cl2	MPP3WT_MA0739.1 MPP3WT_Cl7	Cluster_7 MPP3WT_Cl4,MPP4KO_Cl5,MPP4KO_Cl7(...)	MPP3WT_Cluster_5 MPP3WT_Cl5	MPP3WT_MA0513.1 MPP3WT_Cl6	MPP3WT_MA1581.1 MPP3WT_Cl10	MPP3WT_Cluster_11 MPP3WT_Cl11	Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	MPP4WT_Cluster_5 MPP4WT_Cl5	MPP4WT_MA0041.1 MPP4WT_Cl14	MPP4WT_MA0850.1 MPP4WT_Cl15	MPP4WT_MA0109.1 MPP4WT_Cl10	Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	MPP4WT_Cluster_11 MPP4WT_Cl11	MPP4WT_MA0676.1 MPP4WT_Cl8	MPP4WT_MA0687.1 MPP4WT_Cl1	MPP4WT_Cluster_16 MPP4WT_Cl16	MPP4WT_MA1585.1 MPP4WT_Cl2
MPP3WT_MA1581.1 MPP3WT_Cl10	-0.020817107907409062	-0.3187479193942995	-0.05632312353264884	-0.02515483634304965	-0.16284534990003338	-0.06680100608755982	-0.08291980010485524	-0.05253895073817109	-0.20215613008221048	-0.30816236546913417	-0.10218316553365367	-0.09330456913806527	-0.11347940342497444	-0.19658793005877223	-0.004670567674689837	-0.08610486650811733	-0.04210011517261106	-0.26329188770868256	-0.14479826756588537	-0.1390293817244132	0.4869960802399833	-0.048753351987022714	-0.5778995577298542	-0.18574528993089273	-0.7797455822813746	-0.216034555633876	-0.2839305810700646	0.0	-0.38814238847856075	-0.28369776371849253	-0.016717630171078572	-0.04714151033234338	-0.059225159630177326	-0.05598257612796262	-0.05206427069258922	-0.12742895092118586	-0.0566998602523314	-0.24273652856138703	-0.10524617487758138	-0.09295545214974987
MPP3WT_Cluster_11 MPP3WT_Cl11	-0.01402877053239967	0.09420433098488756	-0.10396084001939788	-0.029602558941061004	-0.15728853527311024	-0.0820322733221995	-0.15870726046283024	-0.054544315635224015	-0.34089202061086865	-0.5549482433101104	-0.1280997174144483	-0.0936611773155392	-0.15667896334299936	-0.47819842512551697	-0.020699486510877586	-0.10292485715304242	-0.056217416985681196	-0.2765080840639127	-0.19791283225090733	-0.15472510783260096	-0.6682174820344536	-0.49998582190993235	-0.3949859677787791	-0.29961879119383356	-0.7849998535081604	0.1269062066615454	-0.4573850997639887	-0.38814238847856075	0.0	-0.4725513069751384	-0.026839075396914693	-0.06434013937664773	-0.08586393735718252	-0.08408693146023949	-0.07425604825775318	-0.2063421320168307	-0.0833769880500476	-0.3585679425561666	-0.12183915832271479	-0.12138072195726166
Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	-0.02222026628751756	-0.6547992065079712	0.34606161777656796	-0.05186512357450873	0.028207675147533716	-0.13224455299149182	0.27048465351801493	0.5004427378792673	1.2132288969310157	1.6298842208363296	0.2273936035548469	-0.14929154481642842	0.8568615942252498	-0.6599625472878277	-0.043113097848332324	-0.35079437619017084	-0.07502289749978834	-0.41794826256650713	-0.3309926570900094	-0.17623289901904474	1.1795628161713407	2.3773561856515877	-0.246268946631439	0.9634188775680054	-0.08224778065812054	2.090570881981607	0.8810171810465158	-0.28369776371849253	-0.4725513069751384	0.0	-0.037224732879053465	-0.11297473010079884	-0.15311316499892028	-0.1186339479361079	-0.14800650181309472	4.055143060675883	-0.11205894420776207	-0.4516524005014053	-0.19212609101941208	-0.21180038378614555
MPP4WT_Cluster_5 MPP4WT_Cl5	-0.010394525275650391	-0.000969361430810715	-0.028790610400436484	-0.060056836761035515	-0.000969361430810715	-0.020344127428388915	-0.01733668752647744	-0.004614604539450318	-0.10226279206968263	-0.028615739397444682	-0.009095053593468733	-0.011507130034263471	-0.009804100642225378	-0.006394973333698759	-0.1124631327731183	-0.002844437605912679	-0.1170749646466414	-0.014028770532399662	-0.017708062189650698	-0.012351869865015195	-0.018511399239703165	-0.011113039864227476	2.7418235637217303	-0.016422232544591117	-0.05329012439507623	-0.02338499631883055	-0.025426967800968467	-0.016717630171078572	-0.026839075396914693	-0.037224732879053465	0.0	-0.11523420245114319	-0.011360364457846375	-0.00909505359346873	-0.02650528182975226	-0.15345709938443533	-0.010657945057923501	-0.044447834074085875	-0.0037625141148245117	-0.005569856997300516
MPP4WT_MA0041.1 MPP4WT_Cl14	-0.023901582529357306	-0.02988769889048933	0.7820745158276112	-0.01635710070468855	-0.02368360252553547	-0.11157206736634528	-0.03342744728660871	-0.01386372619847146	6.347188624948637	0.6692346536857695	-0.032910797303465536	-0.03758252189868777	-0.022198647674195087	-0.046398773444105854	-0.14978432701536668	-0.007345621009892268	-0.14868947733825102	-0.04990978536706646	-0.05814841336229127	-0.028783577159393833	-0.04936420114631426	-0.0763086090553036	-0.19071025890917484	-0.04936420114631426	0.40078874010072385	-0.07589606287242535	-0.06768032272698933	-0.04714151033234338	-0.06434013937664773	-0.11297473010079884	-0.11523420245114319	0.0	-0.07094044477579232	-0.028722074564269905	-0.05676215379056461	0.6422954892244327	-0.03606512244884778	-0.12365258245716612	-0.03671142518438587	-0.020995659327341844
MPP4WT_MA0850.1 MPP4WT_Cl15	-0.007274846988840993	-0.05019066769805332	-0.01825774926967502	-0.0037625141148245117	0.8051307603986969	0.9636091123533855	-0.023234134526553225	-0.008223380211214078	-0.10697499920366345	-0.07650311568220206	-0.03483991090577542	-0.02629359363348327	-0.024366570011689695	-0.09233978701859605	-0.011677268985328797	-0.011677268985328802	-0.014954413352746847	-0.03546427884609028	-0.07098447629094425	-0.024034897469000883	-0.0885221570768738	-0.08089950329690272	1.0596539416102733	-0.03835580616246246	-0.1902581381883255	-0.04555465500744379	-0.06833002275220873	-0.059225159630177326	-0.08586393735718252	-0.15311316499892028	-0.011360364457846375	-0.07094044477579232	0.0	-0.01578571881613197	-0.012890687943904933	-0.07345830843528713	-0.02162396028289655	-0.10375962705071598	-0.027082084369196756	-0.028651714137044006
MPP4WT_MA0109.1 MPP4WT_Cl10	-0.0009693614308107148	-0.024296733245228776	-0.021623960282896558	-0.008148527602179758	-0.009961039252769763	-0.023912680082587297	-0.01825774926967504	-0.009095053593468731	-0.11225519789708666	-0.08120834844713484	-0.022888313411530872	-0.028783577159393822	-0.020590219811571574	-0.03722942902429443	-0.007155309703978735	-0.009095053593468733	-0.019581810089614626	-0.03456717347824684	-0.03659758977097182	-0.03803271379408665	-0.06506471206846909	-0.07572320510810623	-0.1662360677009988	-0.04030042684416633	-0.17265149011661926	-0.060809002509001425	-0.06769254239770416	-0.05598257612796262	-0.08408693146023949	-0.1186339479361079	-0.00909505359346873	-0.028722074564269905	-0.01578571881613197	0.0	-0.030857109697701897	-0.0738434664899292	-0.025502572374275445	-0.08206255178463043	-0.03651164128367744	-0.018257749269675026
Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	-0.012351869865015195	-0.05785714990670673	-0.03316989963158977	-0.03922268073116928	-0.019074880858528636	-0.055910271197063134	-0.05433640590297803	-0.01988875967853587	-0.1500957514938716	-0.052941865927826466	-0.032535430246124604	-0.02162396028289655	-0.03176309895697433	-0.07136160258706609	-0.03210880738404039	-0.013374318691495265	-0.045554655007443774	-0.03939611859496133	-0.030042619641271324	-0.028783577159393826	-0.060809002509001425	-0.06398163441947974	-0.1619831009753839	-0.032786885245901586	-0.19927973438256366	-0.04653985107418672	-0.07407681263114001	-0.05206427069258922	-0.07425604825775318	-0.14800650181309472	-0.02650528182975226	-0.05676215379056461	-0.012890687943904933	-0.030857109697701897	0.0	0.260706831328204	-0.020814379749057827	-0.11294015054776176	-0.025382126776711058	-0.019888759678535865
MPP4WT_Cluster_11 MPP4WT_Cl11	-0.04602115719932615	-0.08816951269169797	-0.10501181501080716	-0.08856016880164953	-0.052961108196740145	-0.11374052821293949	0.578178762626793	-0.08753858597365881	3.345607682236579	-0.1641173595887408	-0.0694717785314131	1.2819289249295238	-0.06147737035320208	-0.1182247156501678	-0.19445571962920438	-0.07952449724685894	-0.1292018906338366	0.12098561639906313	0.5921040370334314	0.3000807766148626	-0.17129229910365062	-0.14705158224749193	-0.4151184715418335	-0.1178833326963674	1.298150798934409	-0.1320799374194525	-0.16499794397576226	-0.12742895092118586	-0.2063421320168307	4.055143060675883	-0.15345709938443533	0.6422954892244327	-0.07345830843528713	-0.0738434664899292	0.260706831328204	0.0	-0.15903117448746404	-0.3752637267613694	-0.11164669960965619	-0.06907790938113664
MPP4WT_MA0676.1 MPP4WT_Cl8	-0.004670567674689837	-0.02831331941535789	-0.026958294404583503	-0.020590219811571563	-0.015514067361730393	-0.043440765899616825	-0.02956631055673236	-0.013374318691495263	-0.18637781515296764	-0.07733462539052767	-0.025628162907848796	-0.04014906581888679	-0.031124823672025608	-0.047691705434882437	-0.030864473670933458	-0.025628162907848803	-0.033674754043403234	-0.04946978179240025	-0.03466106323707106	-0.0491647136706461	-0.08603265161218918	-0.08586639041589049	-0.27494736012762794	-0.04962735258394946	-0.1732746134284116	-0.07235286103024853	-0.07010551806207421	-0.0566998602523314	-0.0833769880500476	-0.11205894420776207	-0.010657945057923501	-0.03606512244884778	-0.02162396028289655	-0.025502572374275445	-0.020814379749057827	-0.15903117448746404	0.0	-0.14852600183307887	-0.07516375201083869	-0.02605393622745181
MPP4WT_MA0687.1 MPP4WT_Cl1	-0.03278688524590162	-0.11081019234216971	-0.10862299557979593	-0.03808965917277503	-0.08008022078948344	-0.10191094242300908	-0.11235585670906072	-0.06697200960892899	-0.44898856531532055	-0.2681900187963472	0.573729648011443	-0.11428547239879809	-0.12669426784809767	-0.1874817570968969	-0.056312752469849035	-0.07220029339536133	-0.11471359181570573	-0.26586719406668463	-0.16682823729424018	-0.15529596476897553	-0.295052913354733	0.16140418746747734	-1.0245813603090612	-0.19163264648549605	-0.452923638400986	-0.2719607574062969	-0.3229951827454017	-0.24273652856138703	-0.3585679425561666	-0.4516524005014053	-0.044447834074085875	-0.12365258245716612	-0.10375962705071598	-0.08206255178463043	-0.11294015054776176	-0.3752637267613694	-0.14852600183307887	0.0	-0.1423449541895683	-0.0972414007460265
MPP4WT_Cluster_16 MPP4WT_Cl16	-0.007274846988840995	-0.04855374834699861	-0.0439694050919025	-0.008223380211214078	-0.039193794159545534	-0.02943296625602706	-0.057591169624115854	-0.015887711041300708	-0.18653334565146557	-0.09611138041329248	-0.03267440130650268	-0.03470146445055901	-0.059772380482280785	-0.08347980851020488	-0.014773594335351815	-0.01836653142938225	-0.021289564249598138	-0.07079728853939933	-0.059950335179770595	-0.05901430988169724	-0.1125002282885292	-0.1180583104107339	-0.3483003517400179	-0.05677481479578523	-0.3091517328480491	-0.07968085282980628	-0.11754893350118832	-0.10524617487758138	-0.12183915832271479	-0.19212609101941208	-0.0037625141148245117	-0.03671142518438587	-0.027082084369196756	-0.03651164128367744	-0.025382126776711058	-0.11164669960965619	-0.07516375201083869	-0.1423449541895683	0.0	-0.05793023204050236
MPP4WT_MA1585.1 MPP4WT_Cl2	-0.010517907740530364	-0.04584488480287201	-0.02299857789862135	-0.006394973333698754	-0.03925012644259596	-0.024832882490864933	0.8021619606836099	-0.02562816290784879	-0.10475084655392572	-0.08085759471317293	-0.03651164128367744	-0.03344595759473152	-0.04224690953731818	-0.10206255450583684	-0.009554764830555482	-0.02000168184289439	-0.01733668752647744	-0.06043999330374794	-0.03365262399415529	-0.042699645348266556	-0.10543645457881154	-0.1221461253191736	-0.21649104643908398	-0.0857412380288565	-0.35793802759491	-0.08390610879458714	-0.10602149289841317	-0.09295545214974987	-0.12138072195726166	-0.21180038378614555	-0.005569856997300516	-0.020995659327341844	-0.028651714137044006	-0.018257749269675026	-0.019888759678535865	-0.06907790938113664	-0.02605393622745181	-0.0972414007460265	-0.05793023204050236	0.0
