	Cluster_14 MPP3KO_Cl6,MPP4WT_Cl22	Cluster_3 MPP3KO_Cl21,MPP4KO_Cl2	Cluster_30 MPP3KO_Cl22,MPP3KO_Cl16,MPP3KO_Cl15	Cluster_13 MPP3KO_Cl9,MPP4KO_Cl7,MPP4WT_Cl6	MPP3KO_Cluster_18 MPP3KO_Cl18	Cluster_9 MPP3KO_Cl11,MPP4WT_Cl13	MPP3KO_Cluster_10 MPP3KO_Cl10	Cluster_25 MPP3KO_Cl8,MPP4WT_Cl9	Cluster_23 MPP3KO_Cl1,MPP4WT_Cl12	Cluster_33 MPP3KO_Cl13,MPP3WT_Cl13,MPP3WT_Cl12	Cluster_26 MPP3KO_Cl5,MPP3KO_Cl4,MPP4WT_Cl4	Cluster_39 MPP3KO_Cl20,MPP3WT_Cl9	MPP3KO_MA1536.1 MPP3KO_Cl17	MPP3KO_MA0506.1 MPP3KO_Cl14	Cluster_16 MPP3KO_Cl12,MPP4WT_Cl17	MPP3KO_MA0067.1 MPP3KO_Cl23	Cluster_12 MPP3KO_Cl7,MPP4WT_Cl21,MPP4WT_Cl20	MPP3KO_MA1616.1 MPP3KO_Cl3	Cluster_29 MPP3KO_Cl19,MPP4WT_Cl3	MPP3KO_Cluster_2 MPP3KO_Cl2	Cluster_4 MPP3WT_Cl14,MPP3WT_Cl3,MPP4KO_Cl1	Cluster_5 MPP3WT_Cl8,MPP4KO_Cl4	Cluster_22 MPP3WT_Cl1,MPP3WT_Cl2	MPP3WT_MA0739.1 MPP3WT_Cl7	Cluster_7 MPP3WT_Cl4,MPP4KO_Cl5,MPP4KO_Cl7(...)	MPP3WT_Cluster_5 MPP3WT_Cl5	MPP3WT_MA0513.1 MPP3WT_Cl6	MPP3WT_MA1581.1 MPP3WT_Cl10	MPP3WT_Cluster_11 MPP3WT_Cl11	Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	MPP4WT_Cluster_5 MPP4WT_Cl5	MPP4WT_MA0041.1 MPP4WT_Cl14	MPP4WT_MA0850.1 MPP4WT_Cl15	MPP4WT_MA0109.1 MPP4WT_Cl10	Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	MPP4WT_Cluster_11 MPP4WT_Cl11	MPP4WT_MA0676.1 MPP4WT_Cl8	MPP4WT_MA0687.1 MPP4WT_Cl1	MPP4WT_Cluster_16 MPP4WT_Cl16	MPP4WT_MA1585.1 MPP4WT_Cl2
MPP3WT_Cluster_11 MPP3WT_Cl11	-0.13586293859944237	0.04601708132647941	-0.1267732368136224	-0.20626197780637254	-0.875597486078252	1.440543441676291	0.6926404172075974	-0.3077711855603831	-1.0353777313075292	5.900689316660784	0.5867967055466009	-0.05885463288715024	0.7913291753125505	-1.0586695883361725	-0.17789390752699527	2.1361850813026826	-0.30855427559735954	-0.5246291675390444	-0.3772042359498126	0.39033714011622905	8.85847314033286	7.997601039154944	2.481186290677077	1.08031530018145	0.3121578415964218	3.2712053434617814	2.912822870376343	3.7764261325276656	0.0	-1.244801215145908	0.4663498516070045	0.556213385427144	2.2303222677711587	1.583466371767674	0.11391689706541035	0.49302679501216723	-0.5119879636157719	-0.46750509001246776	0.6227613539957646	0.1330114197059721
Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	-0.1493492063259637	-1.2956828668291742	-0.618036318929692	0.6568711115357768	-1.8765521796969273	1.1535490442589549	-0.3868171371103112	-0.4877710666256229	-1.1079627301485095	0.6944164157591403	-0.6797068011889136	-0.3530883268250734	-0.6890492330909916	-1.91362657525153	-0.2308358910956499	-1.3720438988909458	0.07370340452562225	-0.580387261361905	-0.9540680207644554	-0.36803391841240063	1.3365006682232197	3.312556912516221	-0.44427038809313507	-0.1124018421181861	-1.316571370127877	0.16304011389677323	1.4964795602401628	-1.3776853356124181	-1.244801215145908	0.0	-0.20494622256758063	0.2798134061157795	0.17185641232873286	0.1148260672608763	1.0312781273899696	-0.7928340197067016	-0.1893670575921177	-0.6723371187221151	-0.27160669902780216	-0.22375804718240747
MPP4WT_Cluster_5 MPP4WT_Cl5	-0.062083764689921696	-0.031900332548246535	-0.171695831689731	0.089368093375029	-0.015514067361730393	-0.13943795045141893	-0.10197457472761014	-0.052054498497201195	0.1542354265649644	-0.13474666931300272	-0.05703144410565477	-0.07883279642698066	-0.06281545624215872	-0.06981697714635081	-0.3473960615231188	-0.01082167869407055	-0.35911545105319587	-0.09751326669607006	-0.11429663287868573	0.663976691068186	-0.13909645151169556	-0.0941346265373587	-0.3362711346592814	-0.09593136918163882	0.6222219234527478	-0.12718856264265332	-0.15674930566225484	0.6609686612958587	0.4663498516070045	-0.20494622256758063	0.0	-0.3563907002666578	-0.07503043190092701	-0.0441803286232979	-0.16880754561188596	-0.4157941451542573	-0.09468585652535	0.2180423800349721	-0.0853863893534608	-0.05263294207126155
MPP4WT_MA0041.1 MPP4WT_Cl14	-0.15028248765793487	-0.18453273592908165	0.3807326277590263	-0.12094208912370366	-0.17881109700540873	-0.5566841161739656	-0.19159243867051298	-0.11767251548160791	0.8675001094493232	0.7037660032138032	0.9472936337180126	-0.24268296451639015	-0.1411875152742807	-0.27896077501914657	-0.5192042074214696	-0.08125528306026612	-0.5081873415226398	-0.31457129964168146	-0.28010605421788504	-0.1893232967810803	0.12247339616263783	4.055593284370042	0.07479257971484349	-0.2591761272479649	-0.1902750498082879	0.5559898934322327	-0.37369513762199236	-0.2882637510950767	0.556213385427144	0.2798134061157795	-0.3563907002666578	0.0	-0.39293838553306915	0.54557422070948	0.7071321416490962	-0.2761924328389119	0.35883860743350343	-0.27817072996705944	-0.2175821739476118	0.5230289771079744
MPP4WT_MA0850.1 MPP4WT_Cl15	-0.05274017757785297	-0.19793492517413408	0.5683005047767455	-0.040751918062298234	0.4346706347746853	4.277635149224302	0.48926486405735453	-0.05108587803307716	-0.13638534335369432	4.133453506998706	-0.18878156939864638	-0.23478413739636028	0.535008658911475	-0.44356787232127276	-0.04816321107606076	0.6163974462823023	0.6265877021030751	1.115953070834501	-0.319601595900548	-0.18710177740344874	1.8234571470635386	2.190572402533247	0.5470916905771144	-0.21863932881546966	0.8885847604527776	1.4709546916429739	0.09959568247295321	1.231221799887892	2.2303222677711587	0.17185641232873286	-0.07503043190092701	-0.39293838553306915	0.0	-0.08507070436339932	0.6289659868728879	-0.32167639187317837	1.2776388244068997	0.45802360471240255	0.467743962977649	-0.14051000276778877
MPP4WT_MA0109.1 MPP4WT_Cl10	-0.014773594335351798	1.1198604163963795	-0.14171908734132657	-0.053336846871233315	-0.10797348100402404	-0.11789977967846854	-0.14297673278591014	-0.08705561253316718	0.30435313622639665	1.4857796293425407	-0.12823225935724664	-0.1323426571026056	-0.16915752606265513	-0.20160485174400875	-0.04202566678922336	-0.10667264415846418	-0.10115855277294536	-0.2543593308671173	-0.22516721286102365	0.33039691373822805	3.3262149743899823	-0.018987122482989827	-0.008424140581674143	0.36457563547391925	0.417644972870436	-0.32646783359047754	-0.37792801035886603	0.16943230752253857	1.583466371767674	0.1148260672608763	-0.0441803286232979	0.54557422070948	-0.08507070436339932	0.0	-0.18933802341987796	-0.2951457100042001	-0.19600452850138883	-0.45807856608289654	-0.21449080261365944	0.5421241694928862
Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	-0.12381167430952271	-0.24745744012260262	0.378702020110384	0.258730178704697	-0.11118518517204662	0.7778171701478059	-0.31185314602593955	-0.1300295116904418	0.7463206163937335	1.7885671880978575	1.0751301260564383	-0.17556458387353763	1.0788647978606933	0.09365340697555785	-0.17361143438056026	-0.08445562346248953	0.3294292364358134	2.625323668500217	0.3530207884845837	0.45720653854338555	3.146411640333039	0.5699302567709498	2.259517042754943	-0.2138969679898414	0.2111703886902752	-0.30908898121452955	0.12865819794983338	1.468002703485726	0.11391689706541035	1.0312781273899696	-0.16880754561188596	0.7071321416490962	0.6289659868728879	-0.18933802341987796	0.0	-0.48386458610189537	1.2097973358786187	0.27174582289053784	-0.16884299226453037	-0.14130922934926435
MPP4WT_Cluster_11 MPP4WT_Cl11	-0.2000218305971853	-0.011147640724988188	0.3840211508455876	0.3767664930928297	-0.26202125826090344	0.17295310459306673	0.37356249732367475	-0.28372650705839814	-0.6710778883705356	0.4249482858401352	0.8194392830032949	0.3263365177252524	-0.3348726449263083	-0.43186847606944445	-0.6878255600255146	-0.2530483477921934	0.02286840275286393	-0.5903213012005021	4.130608796570978	-0.4391249783590147	1.3627170464577762	3.2133265908318585	-0.5602113766941436	-0.3995498396303987	-0.8053418446453336	0.816898057458547	-0.3107909732869921	-0.4639394809274262	0.49302679501216723	-0.7928340197067016	-0.4157941451542573	-0.2761924328389119	-0.32167639187317837	-0.2951457100042001	-0.48386458610189537	0.0	-0.5354842646669201	-0.5696295539210802	-0.012516404540921157	-0.260906847875427
MPP4WT_MA0676.1 MPP4WT_Cl8	-0.06346648292574919	-0.16323461981505863	-0.19608817856818345	-0.10302526704550942	0.5630779499802969	0.9210639485144415	0.4489014532844048	-0.09042198911071371	0.2625451141372598	0.053943188980774937	0.4700121771476837	-0.26004988760882153	-0.22953462168371982	-0.253008560709711	-0.1861567277697523	-0.15431365452676873	-0.1992155569138703	0.8477752287295978	-0.25040288735229915	0.3225815266251307	0.9121848129848323	2.954503842478084	0.9029631179091576	1.5466394829555457	0.9195255619659628	0.13434449183254055	0.08428061969410057	0.12614829701316127	-0.5119879636157719	-0.1893670575921177	-0.09468585652535	0.35883860743350343	1.2776388244068997	-0.19600452850138883	1.2097973358786187	-0.5354842646669201	0.0	-0.37529772233176634	0.6142106314393805	-0.16233628900138836
MPP4WT_MA0687.1 MPP4WT_Cl1	-0.26229364626179746	0.11782486557513495	-0.6603319606613373	0.3622323545867197	-0.46740766119723587	0.3527834087090571	-0.17163971766913869	-0.3884505554377487	-1.1133258659097827	0.18119683467002212	-0.6259067472518761	0.6980983602232824	0.5454269087828986	-0.5146991704852394	-0.3657147091123014	0.08649519056163468	-0.6612513538680903	-0.15664826136229465	-0.8105194167335728	-0.3996811528569611	3.7460291928875575	3.291925805947957	-1.5224991767843639	0.22829429783606378	-0.4956417590970182	-0.634964781402008	-0.2823462532602857	0.16849070518685227	-0.46750509001246776	-0.6723371187221151	0.2180423800349721	-0.27817072996705944	0.45802360471240255	-0.45807856608289654	0.27174582289053784	-0.5696295539210802	-0.37529772233176634	0.0	0.0359398459895628	-0.4903172900871233
MPP4WT_Cluster_16 MPP4WT_Cl16	-0.05004355151635663	0.20930677015175586	-0.23686044924208957	-0.06239593919223672	0.4315339530894978	0.41636118587711296	0.6770263159944653	-0.1862622032949389	-0.31034811207195057	2.2235212279682934	-0.24577743353794682	-0.26680579282156347	1.2086913299067605	0.45025409948734635	-0.10082400904731571	1.9025209744579168	-0.19554630553119817	1.1362935339572042	0.19168691159002824	-0.3753999028621838	2.357372587572889	3.568382149887353	-0.9354082243693052	0.19034369985674926	0.45618342710836496	0.5301190865526784	1.0451060798114884	0.2936741039752496	0.6227613539957646	-0.27160669902780216	-0.0853863893534608	-0.2175821739476118	0.467743962977649	-0.21449080261365944	-0.16884299226453037	-0.012516404540921157	0.6142106314393805	0.0359398459895628	0.0	0.2520902777041616
MPP4WT_MA1585.1 MPP4WT_Cl2	-0.041080276270471006	-0.24443950715072787	0.4828261343153875	0.7007748752610249	-0.20040245091616896	-0.13129250936922612	-0.1910577407049984	0.6096152020762341	-0.1917701710861783	1.0691846952067148	-0.2603893796213843	0.42236663099798083	-0.2163482312396571	-0.5235096617420709	-0.07750568928404808	-0.1557685036505588	-0.10003887248603476	0.20310345261064033	-0.24973177606504535	-0.2400300167974138	0.3514019681584892	0.8457239713221659	-0.06614694285726197	0.5922038608736777	0.12458409956470627	-0.4498180769520213	1.6240677773525254	-0.06701065776249505	0.1330114197059721	-0.22375804718240747	-0.05263294207126155	0.5230289771079744	-0.14051000276778877	0.5421241694928862	-0.14130922934926435	-0.260906847875427	-0.16233628900138836	-0.4903172900871233	0.2520902777041616	0.0
