	Cluster_14 MPP3KO_Cl6,MPP4WT_Cl22	Cluster_3 MPP3KO_Cl21,MPP4KO_Cl2	Cluster_30 MPP3KO_Cl22,MPP3KO_Cl16,MPP3KO_Cl15	Cluster_13 MPP3KO_Cl9,MPP4KO_Cl7,MPP4WT_Cl6	MPP3KO_Cluster_18 MPP3KO_Cl18	Cluster_9 MPP3KO_Cl11,MPP4WT_Cl13	MPP3KO_Cluster_10 MPP3KO_Cl10	Cluster_25 MPP3KO_Cl8,MPP4WT_Cl9	Cluster_23 MPP3KO_Cl1,MPP4WT_Cl12	Cluster_33 MPP3KO_Cl13,MPP3WT_Cl13,MPP3WT_Cl12	Cluster_26 MPP3KO_Cl5,MPP3KO_Cl4,MPP4WT_Cl4	Cluster_39 MPP3KO_Cl20,MPP3WT_Cl9	MPP3KO_MA1536.1 MPP3KO_Cl17	MPP3KO_MA0506.1 MPP3KO_Cl14	Cluster_16 MPP3KO_Cl12,MPP4WT_Cl17	MPP3KO_MA0067.1 MPP3KO_Cl23	Cluster_12 MPP3KO_Cl7,MPP4WT_Cl21,MPP4WT_Cl20	MPP3KO_MA1616.1 MPP3KO_Cl3	Cluster_29 MPP3KO_Cl19,MPP4WT_Cl3	MPP3KO_Cluster_2 MPP3KO_Cl2	Cluster_4 MPP3WT_Cl14,MPP3WT_Cl3,MPP4KO_Cl1	Cluster_5 MPP3WT_Cl8,MPP4KO_Cl4	Cluster_22 MPP3WT_Cl1,MPP3WT_Cl2	MPP3WT_MA0739.1 MPP3WT_Cl7	Cluster_7 MPP3WT_Cl4,MPP4KO_Cl5,MPP4KO_Cl7(...)	MPP3WT_Cluster_5 MPP3WT_Cl5	MPP3WT_MA0513.1 MPP3WT_Cl6	MPP3WT_MA1581.1 MPP3WT_Cl10	MPP3WT_Cluster_11 MPP3WT_Cl11	Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	MPP4WT_Cluster_5 MPP4WT_Cl5	MPP4WT_MA0041.1 MPP4WT_Cl14	MPP4WT_MA0850.1 MPP4WT_Cl15	MPP4WT_MA0109.1 MPP4WT_Cl10	Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	MPP4WT_Cluster_11 MPP4WT_Cl11	MPP4WT_MA0676.1 MPP4WT_Cl8	MPP4WT_MA0687.1 MPP4WT_Cl1	MPP4WT_Cluster_16 MPP4WT_Cl16	MPP4WT_MA1585.1 MPP4WT_Cl2
MPP3WT_Cluster_11 MPP3WT_Cl11	-0.04202566678922337	0.5145406915050647	0.48124171055451465	0.7171059064231224	0.24024062004622992	1.1306867622077215	-0.3269930285502571	-0.09468585652534993	0.2258495873103317	0.4031621299610024	0.3715012500092741	1.0552993258183225	0.8709521896156814	0.8101602301979094	-0.059703449529921	0.4552295233154386	0.568475944095441	0.012299189008278042	2.026541735038368	0.27115822660709166	-0.10895933357963805	-0.4395028183805721	-0.4567110010024694	-0.46291507999383213	0.49335094960465886	0.1719153346720214	0.3424634971194842	1.4444024750830227	0.0	0.4527613136580563	-0.06180628676926653	1.0519202531762846	0.44219530145367664	-0.14589904537766482	-0.1485958587843432	1.1069697011007356	0.4690402360661954	1.0617034780132049	0.37727062217681134	-0.22394476943510788
Cluster_1 MPP4KO_Cl6,MPP4KO_Cl3	-0.04216654354030228	-0.13933116651696795	0.5736007331194656	-0.07096718396321336	0.9254226764212251	-0.24088842682730532	-0.3613826132913523	-0.18690510335094543	-0.4519838969942663	-0.5072991963719723	0.006134910809608412	0.2529149957889328	-0.4163960276918517	-0.20351303361942566	-0.08649860718737218	-0.28445678458512047	-0.12838367663252143	0.12157432640870156	3.1842344412707577	0.3988115150186205	0.16655653040854987	1.5572259735327774	-0.6434966196591964	1.4572575449091154	0.5788679616511847	0.34136058433850586	-0.7513262967163072	-0.3061990826739611	0.4527613136580563	0.0	-0.07732273619030001	2.3076746192028774	-0.25517051579375605	-0.17614257906929603	2.264307826670291	-0.32394301129217057	-0.19500291614100942	0.6337761220066876	0.09987528936397662	-0.3501453938728587
MPP4WT_Cluster_5 MPP4WT_Cl5	-0.024783551736833623	-0.017636813498368546	-0.0456868945460911	-0.10872531301924532	-0.003712792074078268	-0.04024597132211285	0.7250951006520041	-0.023912680082587304	0.37815232062072224	-0.05124571393436383	-0.02000168184289439	-0.02515483634304966	-0.026171455177294068	-0.027216951234740692	-0.16309706190486595	-0.009095053593468733	-0.18267598089776024	0.7653348319581178	-0.038818929678724357	-0.02583123505681521	-0.05177084266702186	-0.026781639991922495	-0.1501163913965232	-0.02865171413704401	-0.11627027251336854	-0.043159765285074925	-0.062325172374851294	-0.032270978608456666	-0.06180628676926653	-0.07732273619030001	0.0	-0.16958645885079182	-0.024158672043329797	-0.014690666479610889	0.7402781225664715	0.27089014796877403	-0.021507155791780228	1.1013187401280213	-0.02995625579316386	-0.017437257061181727
MPP4WT_MA0041.1 MPP4WT_Cl14	-0.05513818838535847	0.40226389677200175	0.709029327403414	-0.03030112795384067	-0.058353813864859036	0.3701287460866865	-0.07641185477083351	-0.05333684687123334	1.1918745403838018	-0.13072902396618097	-0.0917903605942244	0.5675518734013455	-0.03569931442819507	-0.11379440579982626	0.11117143636360897	-0.028783577159393836	-0.046344145305088486	-0.12630568074047865	2.3033107749110955	0.6869575859438394	-0.14096450172186542	0.427608337532136	1.083768603910897	-0.08752749758783272	1.010843923070422	1.780016955206139	-0.13075602070679831	-0.09667469623921524	1.0519202531762846	2.3076746192028774	-0.16958645885079182	0.0	0.5067049957050318	-0.04302392338733194	-0.09357852284323612	1.3147653885367918	-0.10524895683242953	1.2618847752648585	-0.0746974825636217	-0.053689174662371886
MPP4WT_MA0850.1 MPP4WT_Cl15	-0.008880243856018863	-0.06285188034310872	-0.03821874865984249	-0.025622911331085543	-0.06064329882762917	2.744857420627206	-0.06115111887347422	-0.024034897469000883	0.7764187593793567	-0.1397570402228058	0.711180124223602	-0.055102051819577044	-0.03698415827416692	-0.16457939303326372	-0.027998454088259465	-0.025628162907848803	-0.03060683387329405	-0.09078944529752893	-0.10685040863331974	-0.054383244651178865	0.47235391857820036	0.5110152903265204	0.6895408304838441	-0.05382330515345413	0.5491688909737199	-0.09527551977760158	-0.1378706029724995	-0.11944077726854793	0.44219530145367664	-0.25517051579375605	-0.024158672043329797	0.5067049957050318	0.0	-0.02391268008258729	-0.045672954115317486	-0.1674174612456369	0.766178137930314	-0.1903318510618937	-0.047428980994416774	0.7381706629929964
MPP4WT_MA0109.1 MPP4WT_Cl10	-0.002802043971929638	-0.039179708724401095	-0.025628162907848803	-0.009016424236956219	-0.025628162907848778	-0.03698415827416693	-0.04180335656403223	-0.019781558122978216	-0.20440181154015102	0.5345542310757574	-0.038496606007202935	-0.03483991090577544	-0.03190070527985388	-0.06531160597854938	-0.012272878489187627	-0.023234134526553225	-0.02447626003585471	-0.0676852558763559	-0.06291681576968426	-0.07338169396611595	-0.10536116941749583	-0.13153185913853954	-0.26643967576253996	0.7191714736690006	-0.26786597420606695	-0.10440864775069002	-0.11488285758059961	-0.08003151639857609	-0.14589904537766482	-0.17614257906929603	-0.014690666479610889	-0.04302392338733194	-0.02391268008258729	0.0	-0.04506610478722296	-0.1262171826820895	-0.05310101780103467	-0.16380090848287912	0.7299592099984515	-0.045217384056523396
Cluster_18 MPP4WT_Cl19,MPP4WT_Cl18	2.3547656603780878	-0.08966743654180248	-0.04727449552477166	-0.09558128740299034	-0.03393668427470237	0.5499081087186147	1.3098701775828474	-0.039250126442596005	0.10595941150432509	-0.12635383905272068	0.6710874124639755	-0.039719071414313904	-0.04269964534826655	-0.12594141117825733	-0.05801613218118088	-0.02642080820538067	-0.0867225877067638	0.6163032091957336	-0.08971006949392392	-0.06941283233679706	-0.12221778788889429	-0.1099782687407074	-0.30423550626946233	-0.06383707213906412	1.2202273879308216	-0.10320738171645068	-0.1231555343074021	0.6335001236292668	-0.1485958587843432	2.264307826670291	0.7402781225664715	-0.09357852284323612	-0.045672954115317486	-0.04506610478722296	0.0	-0.2276073354471339	0.7447973139484103	-0.20870891322294996	-0.0668371886476087	-0.0475611462035784
MPP4WT_Cluster_11 MPP4WT_Cl11	-0.07849252618706293	0.28185609698689684	0.10831094213846973	-0.13469300652563074	-0.10459037893060036	0.06314477455077641	0.558550704150576	-0.13854709927330133	2.3186272702786095	-0.2699152965473766	-0.19473023967783953	0.2116113204842816	-0.1271672971458414	-0.20342264423652875	3.7767331240028397	-0.07976254642964428	3.2618986134521712	-0.28634732291490467	0.3167611111320898	-0.21493496421362482	1.095638838595946	-0.23821627220575609	-0.5610483850247828	-0.15670976894650182	-0.4956017373420306	-0.2449728172620965	-0.2935842156033601	0.0068288970849132045	1.1069697011007356	-0.32394301129217057	0.27089014796877403	1.3147653885367918	-0.1674174612456369	-0.1262171826820895	-0.2276073354471339	0.0	4.570221578062703	-0.5678871344544557	0.12554857763193772	-0.13532166415269423
MPP4WT_MA0676.1 MPP4WT_Cl8	-0.02000168184289439	-0.05188576587024227	-0.05813081880788225	-0.024708956868017034	-0.039396118594961345	0.6402241268635345	-0.060793083782712226	-0.036711425184385894	5.462350015663799	-0.16037788397121383	-0.06714582882684077	0.6714868260625116	0.7089584430618681	-0.07703116299401526	-0.06281545624215869	-0.05598257612796256	0.6827416407003059	1.267496900931406	-0.10368113341506843	-0.09430946856602476	-0.18482608741401166	2.259505150248568	0.8815326994714301	-0.09742749017771359	-0.32738939140360046	-0.1377833837501039	1.1357998424086682	1.2412148533053935	0.4690402360661954	-0.19500291614100942	-0.021507155791780228	-0.10524895683242953	0.766178137930314	-0.05310101780103467	0.7447973139484103	4.570221578062703	0.0	-0.31089427210621756	-0.15097997148672296	-0.0669036559156039
MPP4WT_MA0687.1 MPP4WT_Cl1	-0.0932683648531901	-0.20118142808095102	0.34628354208020895	0.6311222864393414	-0.15818879305928876	-0.2140199506788406	0.3393629886245045	-0.155870891485682	0.3462443072514348	0.35416323308694175	-0.256277761047851	0.33736247219369797	0.8794570438943848	-0.3114783851096494	-0.13766699592232326	-0.14217105458675885	1.4026350066087627	0.02075269048923365	2.401717252449553	-0.3498776806677009	-0.1572153542604069	0.6133727800752106	-0.4065529975016277	-0.33089579742357045	0.28567863983573033	0.36524929746784424	0.25835204274555784	3.4670118628140325	1.0617034780132049	0.6337761220066876	1.1013187401280213	1.2618847752648585	-0.1903318510618937	-0.16380090848287912	-0.20870891322294996	-0.5678871344544557	-0.31089427210621756	0.0	0.2100498044214173	1.6730343517305806
MPP4WT_Cluster_16 MPP4WT_Cl16	-0.018154890570184923	-0.06058167222696781	-0.06621406366677904	-0.015887711041300705	-0.05764283594678244	-0.05504913817773038	-0.13089430162409862	-0.05972772866882381	0.4056605187670793	0.4368497983177751	-0.0928873268235863	-0.08811655991941997	-0.12980651937824356	-0.12558583611981777	-0.03190343877828633	-0.03574822002225682	-0.06614325735240467	-0.14543690396942352	4.519518309322105	-0.13192489311915404	0.3632291537492287	-0.19149010673307576	-0.22793331556456659	1.290816719664517	-0.12579617834394868	1.141541226162119	-0.2465924979011211	1.038146889604139	0.37727062217681134	0.09987528936397662	-0.02995625579316386	-0.0746974825636217	-0.047428980994416774	0.7299592099984515	-0.0668371886476087	0.12554857763193772	-0.15097997148672296	0.2100498044214173	0.0	-0.10589484572570176
MPP4WT_MA1585.1 MPP4WT_Cl2	-0.012272878489187627	-0.08274267401003749	-0.038355806162462466	-0.011431324083233664	-0.05741593575950436	0.7750119702891693	-0.0561487802904663	-0.0477068139759318	-0.20655688028060606	0.4965995236880114	-0.07859781497697635	-0.06958439274227522	-0.07698139473436214	-0.18105284080715905	-0.03291079730346557	-0.05253895073817109	-0.03506866494201792	-0.11414619161866871	0.5841525271100176	-0.09527551977760165	-0.21182547675856178	0.3556275481134175	-0.42449791293821754	-0.15932451122747057	-0.17911493717431273	-0.1481487873312053	0.36051885631968283	-0.1662360677009989	-0.22394476943510788	-0.3501453938728587	-0.017437257061181727	-0.053689174662371886	0.7381706629929964	-0.045217384056523396	-0.0475611462035784	-0.13532166415269423	-0.0669036559156039	1.6730343517305806	-0.10589484572570176	0.0
