baseMean	log2FoldChange	lfcSE	pvalue	padj
Ptprs	1771.33848872841	-0.0504801409141547	0.0725094592243921	0.0747372735625722	0.553616006184118
Gnb1l	785.567983959623	-0.0504749885806223	0.0833635172758788	0.0710120855806618	0.544769464951377
Faah	1591.19077345489	-0.0504541402141662	0.0666061969599419	0.0779961565585483	0.560357049310471
Fgd1	108.919264062557	-0.0504223061092993	0.143309879629141	0.0401859458365557	0.427827361694467
Rbm41	199.357501674113	-0.0503544588031156	0.096463377820343	0.0683307398827288	0.538076086441449
Gnptg	1325.50981145262	-0.0503310663327322	0.0718344048710738	0.0755959444391261	0.555370301090743
Msn	18032.0865630709	-0.0501542497036462	0.0430307513172621	0.0919824183412089	0.589342539458825
Kif23	3984.12736170934	-0.050130943309901	0.0547114964504165	0.0894123240132506	0.583841792056069
Ube2t	1798.9737306684	-0.0501218186842803	0.0593940569131964	0.0849909114096629	0.572659654984868
Thnsl1	915.636903112095	-0.0501014285306759	0.0988025759573757	0.0684803539779537	0.538894732237177
Nek4	652.196961640897	-0.0501004700695542	0.0825567259565223	0.0724440441538002	0.54746040016001
Wdr59	321.267478274118	-0.0500909269861886	0.105168880933662	0.0668163295991003	0.533831412062217
9930014A18Rik	266.069321258694	-0.0500736442241726	0.0964417631906482	0.0691217889866977	0.540891622942287
Mthfr	358.003434298006	-0.050048198162332	0.118192428347788	0.0618448478921975	0.512586316113562
Zfp512	3203.19624046486	-0.0499749538777341	0.0617123713459932	0.0836172805822772	0.571899508745748
C330027C09Rik	1315.61772577689	-0.049971168805447	0.0930201269367805	0.0702163810338938	0.544103769844042
Gpatch2l	1382.87509509532	-0.0499622273582832	0.0789140003403551	0.0740488457940058	0.551634454479977
Hgs	2753.84380895494	-0.0499209596133466	0.0783922525392946	0.0743723132704422	0.552827950783564
Klhl28	456.254321685206	-0.0499162556205531	0.109773842997396	0.0657432923976472	0.529846818959415
Slc2a3	2754.96579756552	-0.0498936446845785	0.057835180379118	0.0875540529686761	0.578660717380881
Stk10	2568.30235893339	-0.049784051967054	0.0722241933089585	0.0774463810968652	0.559159553536507
Gltscr1	294.092368678002	-0.0497723133591727	0.119624633433544	0.0615955200810661	0.511899451991881
Ubap2l	9196.47640815487	-0.0497112687742548	0.062641685686952	0.0840102201045852	0.572265378800114
Gcnt1	1282.32466821099	-0.0497099610454358	0.0836907137784157	0.0733970502009913	0.55113153980439
Zbtb49	502.810714728022	-0.0497087067894595	0.121219750713669	0.06078233455657	0.509932250963576
Odf2	2827.87527571726	-0.0495941895210434	0.0638015100229867	0.0835779018713104	0.571899508745748
Ptn	52.0954993428419	-0.0495337380320656	0.141063299227057	0.0429178300921918	0.436896944305669
Ppp2r4	10014.8668184686	-0.0494463208551399	0.0643929064505483	0.0837533356280646	0.571899508745748
Anapc7	2512.84700111011	-0.049438208641089	0.0580188913840387	0.089615906090533	0.584434340051188
Mast4	423.576259354433	-0.0493853150724188	0.108580513749815	0.0674400311543009	0.534987989076188
Runx2	2641.88923918001	-0.0493411659671694	0.0611350812779988	0.0870256235586221	0.577396196854542
Ighj1	345.936201274604	-0.049331667413041	0.122805605390895	0.0604084348842729	0.508461945546521
Hnf4a	1125.92416977614	-0.0491336922788009	0.0935909391316646	0.0725727212955095	0.547479934283864
Rasal3	9207.17051553062	-0.0491221355754323	0.0783516232367441	0.0771999836944692	0.559159553536507
Pym1	1776.77792060951	-0.0491162662487461	0.0628516164910307	0.0865073899641687	0.576260288452058
Herc2	1032.66524062334	-0.0490450420268441	0.0696200900471538	0.0817762057955775	0.569490462071385
Nup98	1035.27767677476	-0.0490156820203442	0.0890849925037466	0.0741405918278635	0.551634454479977
Ppp1r13l	201.331472150036	-0.0488937277624247	0.126210532628637	0.0585621694191464	0.500556008561625
Dnajc27	549.414860274734	-0.0488525538844616	0.106815919664594	0.0694104941919486	0.541786164722392
Hmgcr	2679.16304763513	-0.0488339376260851	0.0563111974010353	0.0945698130777218	0.593453321030445
Msh6	6153.67979975378	-0.0488103093336917	0.0529125548588478	0.0984699546454218	0.601589813646535
Tnrc6c	2189.60875114695	-0.0488066489037259	0.0682042787091259	0.0836800147542681	0.571899508745748
1600012H06Rik	602.365356166809	-0.0487095650905788	0.078449971477425	0.0786541854657944	0.560987314343346
D10Jhu81e	4694.39858664367	-0.0486614668094346	0.0597624833197847	0.0916630506693461	0.589342539458825
Hdac7	1551.34494830109	-0.0486488605662957	0.073642227984302	0.0810769925884892	0.5680163334617
Pitpnm1	547.310090326208	-0.0486417012076691	0.127910443347326	0.0574581754494621	0.497970853895338
Trim6	420.270658088923	-0.0486208088172873	0.111408883509192	0.0681210229740493	0.537859903134233
Gse1	633.031468071012	-0.0486164201567101	0.119616381383114	0.0637371015149728	0.519580625885869
Pola1	5501.7607276802	-0.0485720264036141	0.0617588533462813	0.090064632099131	0.586065555291148
Tfdp2	2479.68733173344	-0.048564323862452	0.0705817758245749	0.0831400229625288	0.571624098232279
Gtdc1	358.519718155406	-0.0485619825374495	0.120437426890283	0.0633067686384779	0.51876272893837
Dpysl2	4762.10667653521	-0.0485427463576005	0.0681141531918457	0.0848573826948387	0.572659654984868
Nr1h2	5486.19744215253	-0.048489766756408	0.0574105759049297	0.0951464139478886	0.59455175767119
Cd200	409.130376370815	-0.0483915963973902	0.0939419173235595	0.0747530875939009	0.553616006184118
Kif21b	542.290722750243	-0.048367313105547	0.0999428906314888	0.0730382999001847	0.549836793381237
Anp32a	9453.79956815096	-0.0482949747295311	0.0546099031046003	0.099522837786223	0.603373177826696
Fam219b	1635.02911232942	-0.0482897273690605	0.0564611345672427	0.0973371006057126	0.600420793655373
Ccdc91	1364.77336010744	-0.0482871596894994	0.0568193540999316	0.0969241800775284	0.599337812403784
Brat1	1886.26963039869	-0.0482608134101952	0.0861045062043071	0.0775183574154867	0.559159553536507
Arhgap18	4038.18191069429	-0.0482406011636364	0.0623874078585081	0.0910351530755229	0.588810381864916
Map3k4	1284.37384200367	-0.048189410759776	0.0820083541565136	0.0791691535851211	0.563205459328327
Kntc1	1406.72595840253	-0.0481827129962385	0.0688225310991303	0.0858935809449733	0.574440696586099
BC052040	857.688684631506	-0.0481567701222058	0.090204246683458	0.0765999329361377	0.5578837893344
Zfp831	273.61208998241	-0.0481480958115962	0.116423678944474	0.0666022283561363	0.533831412062217
Fpgs	1908.88260901967	-0.0480832379823201	0.0688417713825225	0.0863064050831218	0.57557107661083
Ankfy1	2556.704353869	-0.048031099586651	0.0672834454639071	0.0876921129907269	0.579248853801086
Zfp948	207.238230473126	-0.0479340772648917	0.127527779755701	0.0586757870047174	0.500942707745279
D3Ertd751e	497.881971082961	-0.0479073361990154	0.0937389751763263	0.076337150652151	0.557256478848479
Dnmbp	455.82461418575	-0.0478992888448984	0.106813379112798	0.0718852154766204	0.546877052900952
Adora2b	116.20223590079	-0.047822702655048	0.139858134803748	0.0444891946396621	0.442791276160684
Hnrnph3	3083.818942231	-0.0478142287826761	0.0665462519206196	0.0892534353090226	0.583521284280028
Atg2a	774.283525725541	-0.0478081284568201	0.0970243591869856	0.0756244655316593	0.555370301090743
Usp10	6506.67616681358	-0.0478036677189938	0.0538736173796714	0.103285242766193	0.613103878815049
Cabin1	3015.57441211177	-0.047725150869848	0.0756597228131158	0.0836666145992263	0.571899508745748
Kalrn	159.822407339741	-0.0477113101728184	0.130812833470668	0.0556306189434965	0.488774331668523
Zfp282	1292.3758855171	-0.0476621584836313	0.0897584824632166	0.078382255665421	0.560402268851986
Chst10	174.777068911969	-0.0476463825209415	0.130941077518349	0.0555509548625937	0.488774331668523
Gtpbp3	977.261129842458	-0.0476439251745163	0.075418430488125	0.0841138963248219	0.572265378800114
Abcc1	2006.19527985176	-0.0476332586756656	0.0653517691860825	0.0911146441106484	0.589001784820424
Nfia	555.544099807449	-0.0476156422786414	0.101472336395706	0.0747058144998655	0.553616006184118
Eif2ak1	2786.79059342508	-0.047525048183431	0.0547101497487191	0.10388069786768	0.613103878815049
Nucb1	11464.7658724576	-0.0474967791339899	0.057889439820247	0.0999280397099446	0.603463675077552
Pank4	1366.77743404394	-0.0474784054476115	0.100283594480983	0.075531614352714	0.555370301090743
Atp9b	1790.61863674611	-0.0474343969997406	0.0630200508421299	0.0943177727560062	0.593141709969045
Peo1	1789.55575066931	-0.0473470352256677	0.074495560032935	0.0858132613729721	0.574228875990115
Proser3	960.903022100989	-0.0472978392921215	0.0937883993043251	0.0782863253822196	0.560402268851986
Wdr19	477.300714839126	-0.0472955143163679	0.102067269970721	0.0754208112194152	0.555370301090743
Dph2	1570.62023566379	-0.0472537951036633	0.0651633236944174	0.0930773323418414	0.592600391970745
Ndc1	3351.72237996009	-0.0472444055818023	0.063976945780552	0.0942751403739122	0.593141709969045
Spen	691.353414421886	-0.047198842085234	0.0802169500485288	0.0835627660959226	0.571899508745748
Cdk14	92.8002344074813	-0.0471505235287153	0.142167212405336	0.0410356058211426	0.429799725920823
Art4	727.693444952066	-0.0471050961876606	0.090408059944462	0.0800597603214204	0.565206585427061
Dennd2d	2373.34088707144	-0.0470268919924679	0.0609635040978191	0.0986707404703733	0.601989713809951
Arel1	940.432419867445	-0.0469858296395276	0.0742184440690328	0.0874665397538066	0.578660717380881
Lhfpl2	580.043870193975	-0.046983046581192	0.107983651146128	0.0737978095520177	0.551634454479977
Ube4b	2584.53803003987	-0.0469566749561198	0.0612030412553411	0.0987557120016144	0.602101213674812
Rfwd3	5054.1395628319	-0.0469506073808322	0.0495203375318976	0.113643488578874	0.63222313175819
Lrrk1	977.397886570808	-0.0469471097228215	0.0885014326772797	0.0812709081695329	0.5680163334617
Cnot1	5128.24361852935	-0.0469029439917315	0.0616478154379531	0.0985151736511989	0.601589813646535
Slc35f2	1019.4221967093	-0.0468835898286923	0.0683397299068522	0.0920161216725359	0.589342539458825
Nsg1	323.944539864805	-0.0468742282486655	0.113691423354663	0.0710267880854091	0.544769464951377
Pex5	2401.69493453517	-0.0467646769587128	0.0571403064795498	0.105060347659386	0.614230977598508
Ptch1	556.678642921778	-0.0467434785339624	0.101383408529599	0.0773230785014561	0.559159553536507
Gimap5	1530.63241337837	-0.0467330619412796	0.0887841590101457	0.0819267436773378	0.569595746823937
Pdik1l	1857.82044566895	-0.0467149035159459	0.064651785872367	0.0961935116946734	0.597614848444171
Galc	557.137387067804	-0.0466135456834125	0.0937321548255621	0.0805737258875672	0.567277794145749
Aldh18a1	4567.1289084596	-0.0465511983733529	0.0614233639417186	0.10063306610889	0.605439710677542
Naif1	611.482070354009	-0.0464800771400831	0.0842572879740906	0.0845902571356594	0.572659654984868
Pigl	587.349881878562	-0.0464633551721967	0.0966596819879737	0.0800061647383506	0.565206585427061
Ipo4	2363.99644046882	-0.0464583863383176	0.0694236675145002	0.0930900160575317	0.592600391970745
Cog1	2413.6153431021	-0.0464142489255916	0.084427191908391	0.0847693626737403	0.572659654984868
Wdr82	2871.56120029953	-0.0462861888029052	0.0729448754819026	0.0912701357828356	0.589213763434367
Usp5	9305.21475160309	-0.0462323755701942	0.0490045707283666	0.119143204611822	0.639272823116671
Btbd6	699.553809514014	-0.0462161226091558	0.0859754450028116	0.0848850938194641	0.572659654984868
Dsn1	1854.39829039532	-0.0462022984596234	0.0664222893445279	0.0969566997305466	0.599337812403784
Tesk2	259.61648807649	-0.0461988311428617	0.116840685068923	0.0704503982117759	0.544103769844042
Dalrd3	2349.9761708408	-0.0461746297875419	0.0656427845908173	0.0978661482639785	0.601382193870583
Btrc	1953.77505714596	-0.0461388948835209	0.0556825519649178	0.110930972702273	0.626310347877018
Lrp10	3119.81155488895	-0.0461119073727091	0.0819583479190197	0.0870100672740581	0.577396196854542
Mapk1ip1l	2641.16289747186	-0.0461118650635691	0.0478279966362457	0.120906137776526	0.641427438343422
Gpr45	342.534399103824	-0.0460902716816223	0.0920892133728226	0.0829765585069993	0.571624098232279
Bcl2l1	1794.50007269195	-0.0460733817559678	0.0665565028174552	0.0974592505737217	0.600422230570048
Dok2	3966.089741171	-0.0460460886766305	0.0704282448651972	0.094189858454814	0.593141709969045
Xrcc5	1900.79049189891	-0.0459993296817313	0.0787021484880567	0.089063924059028	0.583089605986005
Nlrx1	303.532451413489	-0.0459984561569557	0.121232794151137	0.0672974273588575	0.534215758267622
Gm19569	192.127158736909	-0.0459709323901868	0.114796935432384	0.0724069298436251	0.54746040016001
Erg	3676.67245670435	-0.0459672679856966	0.0740417717025177	0.0919406701366521	0.589342539458825
Bcorl1	266.819440176851	-0.0459566876026973	0.108538841820178	0.0762767291312671	0.557256478848479
Bhlhb9	3121.43041906974	-0.0459386942514783	0.0576005569072013	0.109271142215161	0.625526946027042
Sh3gl1	5678.89298021667	-0.0459213959167596	0.0589752141390904	0.107366802887413	0.61882702211085
Plekhm1	639.61080864518	-0.0458781207636135	0.0904493501767452	0.0843630455382393	0.572659654984868
Cnppd1	4262.93794444187	-0.0458762821587596	0.0576496500677203	0.109571991379667	0.625666938759182
Caskin2	292.739431716479	-0.0458756884778473	0.123421276433666	0.065460523068349	0.528881597740446
Ppp1r26	190.379719443511	-0.045872104253891	0.132749536337613	0.0546268020066962	0.486644982610465
Mcm3	26503.2606803431	-0.0458196057093638	0.0496166969014387	0.12152453610892	0.641823545516639
Tmub2	2414.58770847099	-0.045802599006589	0.0561398517632958	0.112326699795388	0.630277014752796
Phkg2	1575.16470185751	-0.0457832091417007	0.0672609826790704	0.0982059694935508	0.601589813646535
Sgsh	550.982454186367	-0.0457803632729383	0.109735514316708	0.076079761956481	0.556409857580112
Pik3r2	1395.52475530908	-0.0457550567420489	0.0957640931650062	0.0827108363368619	0.57094661527504
Cry2	876.340865857609	-0.0456982638664168	0.0674296070388376	0.0984626455870525	0.601589813646535
Tbc1d17	3182.82444640894	-0.0456895292654771	0.0567663771227629	0.112056707421305	0.629405344282679
Fto	7635.465198202	-0.0456553051054208	0.0491664663856376	0.123191056465694	0.644623662516856
Mcm3ap	1812.24946832977	-0.0455972027951419	0.0834572186169184	0.0883597039392882	0.581057351141703
Iba57	413.479135417269	-0.0455425668178439	0.10220583846725	0.0806527537898904	0.567357035599444
Klhl26	838.417754538872	-0.0455294123871398	0.0892143023820353	0.0861376283715722	0.574770246070118
Atg9a	352.316213324169	-0.0455202012873665	0.116911630818359	0.0718509417067659	0.546877052900952
Fam109b	1238.07196330554	-0.0454458232647593	0.0801010572686267	0.0906229728664433	0.588077829420284
Capn5	1366.6544902903	-0.0454269717387498	0.0929314824054429	0.084996587219035	0.572659654984868
Apobec3	12342.9229616728	-0.04539499943732	0.0498306605022825	0.124391597970828	0.646391395315388
Add3	4862.42956490677	-0.045311057620957	0.0524256685498261	0.12142696893125	0.641823545516639
Vps18	1849.29202348483	-0.045274360312122	0.0726569894553031	0.0960404922029572	0.597211465571634
Nlrc3	1221.89620745473	-0.0452578510898591	0.071952878763291	0.0966570045085375	0.598861729636174
Maea	6325.83043107964	-0.0452465477844425	0.0515646539638189	0.123174963207482	0.644623662516856
Gigyf1	2517.3981852282	-0.0451958775235272	0.0734983475729245	0.0957811240854082	0.596738544806842
Pum1	8274.52358367292	-0.0451944170386014	0.0494194499033432	0.126355316730724	0.649890265224169
Edc4	3011.50935669392	-0.0451227417811994	0.0687243943958594	0.100077942612739	0.603463675077552
Kdelr1	3088.64422683076	-0.0451221201962491	0.0577475647111692	0.114025263019346	0.632381163065994
Mzt1	4133.9851727387	-0.0451182595617424	0.0540900713368623	0.120089804545176	0.640261993157748
Abcc10	152.782667692647	-0.0450981025020376	0.138084385301051	0.0467500694463317	0.451260330348752
Chtf8	8129.88727849209	-0.0450944849477922	0.0719740872081851	0.0974081514613723	0.600420793655373
Gmeb2	836.191787650206	-0.0450881722820212	0.0798014518329454	0.092288359573408	0.590187136730853
Nrm	5459.88520126429	-0.0450872235995587	0.0476582092813516	0.128780776812788	0.652695701802553
Ddx17	3591.94829031891	-0.0450842875032781	0.0652597958984342	0.103871396050029	0.613103878815049
Arhgap6	1137.75401804706	-0.0450298611686133	0.0946519333875169	0.0856947313968461	0.574228875990115
Atp11b	9583.61945653612	-0.0450083992615545	0.0470959538033987	0.129737605725253	0.654733945267588
Os9	8614.48068529724	-0.0450028067354798	0.0569719430617809	0.11603843424725	0.634320789193908
Smg7	2179.91037603337	-0.0449962309352979	0.0677897097724682	0.101619576023207	0.608740052476678
Nup205	2434.24991739667	-0.0449824385481119	0.0722184197732639	0.0977440211860501	0.601235240271045
Cars2	1798.06312424362	-0.0449550549657002	0.0557424722435194	0.118405939670214	0.638635043771507
Ect2	4124.95703595708	-0.0449496038928028	0.0543482564695826	0.120805665654924	0.641427438343422
Zfp664	2044.26111227875	-0.044947683754516	0.0800243403318681	0.0927636861854966	0.591914998571222
Ly6d	435.082031762288	-0.0449123107604578	0.12458714715213	0.0656651922654232	0.529809931306258
Fkbp15	1912.58301983605	-0.0449080838320258	0.0635626119689486	0.106867045465906	0.617542344394723
Dnm1l	3975.68656323261	-0.0448917802044312	0.0570435894067988	0.116628079523914	0.634660934928954
Fyn	465.212960587022	-0.0448733514700168	0.0785664161282822	0.0939160384309892	0.593141709969045
Cxxc1	4035.26178681125	-0.0447544562966915	0.0662719705534342	0.10447126445842	0.614230977598508
Bcl2l2	135.470921485984	-0.0447526773567401	0.112737757359459	0.0767964109746426	0.558216349470515
Cep152	957.262217443042	-0.0447406019890124	0.0879855856091248	0.0896819978932062	0.584540189055989
Sp1	1443.54384138178	-0.0446880793206211	0.0817095638759059	0.0929530900897046	0.592600391970745
Dgkq	266.658215343655	-0.0446565836940368	0.104920674201259	0.0820163276365772	0.569595746823937
Golph3l	2472.54594411206	-0.0446286816806609	0.0549903567784916	0.121887173651589	0.642875870323214
Supt5	5802.89472811305	-0.0446202604303134	0.0624275191797609	0.109986981810225	0.626283807664206
2610020C07Rik	104.433958300537	-0.044594893389591	0.130095442799472	0.0590561922750671	0.502908553497723
Eif2ak4	1125.95715891377	-0.0445934831284894	0.0694901780243114	0.101997176916762	0.60929892526592
Tubb4b	13871.3468907079	-0.0445760113307084	0.0502351650316312	0.130024688619944	0.655062494438677
Spag9	747.906038222193	-0.0445402437324542	0.0895988529115798	0.0897311777846028	0.584540189055989
Casp7	2227.85987488007	-0.0445393081750016	0.0594463145448665	0.114905161829205	0.632682602273342
Gtpbp8	1579.44049681443	-0.044482399347471	0.0623855296529622	0.110837288891051	0.626310347877018
mt-Nd3	365.97860041584	-0.0444302201537249	0.106104594856037	0.0820270745568703	0.569595746823937
Zfp608	671.666965862145	-0.0442500338070985	0.0878170249465386	0.0917058754416957	0.589342539458825
Slc16a3	395.271842643378	-0.0442101387493023	0.108919516473671	0.0809057912839056	0.5680163334617
Sec24b	1841.01160694741	-0.0441087027202389	0.0681392192603366	0.105841655805486	0.616166612342985
Cd72	3939.48708240373	-0.0440531329791511	0.0643637964690181	0.110605286382146	0.626310347877018
Mcm7	21848.7688656467	-0.0440414645351227	0.0494288792388868	0.13526464902333	0.661388601323556
Wipf1	2753.1525336791	-0.044037515765413	0.0683400450386305	0.106003537076129	0.616352358444003
Lat	3474.67976147487	-0.0440260475833533	0.0693732530495018	0.105002758448344	0.614230977598508
Ppp1r18	3999.98394859109	-0.0440259880174236	0.0601132992538845	0.116999631066741	0.635279509790126
Kif1c	80.4342290821213	-0.0440178360213882	0.138251997393081	0.0460811340971251	0.449642124993755
Haus6	1929.26027756386	-0.0439762030072125	0.0609030019442327	0.116043695100277	0.634320789193908
Trak2	907.289602143047	-0.0439556201455942	0.0820001263841757	0.095940479407974	0.597211465571634
Racgap1	6114.54781005176	-0.0439421309823051	0.0487396739926261	0.136897974690744	0.663233882443191
Tjp2	959.753787371565	-0.043866750452588	0.0709889837688611	0.104264012576276	0.614230977598508
Cotl1	6382.13450994982	-0.0438480702906089	0.0584915036962856	0.120872507235412	0.641427438343422
Agpat3	257.532317352607	-0.0438443316808185	0.109475453391198	0.0815624212959807	0.568672664487747
Slc25a22	1603.40435797738	-0.0437847551049452	0.071330260894839	0.104365297388404	0.614230977598508
Bcor	1584.27631187147	-0.0437375935873925	0.0619552240569832	0.115860789787072	0.634113055644011
Sh3bp1	3677.70414138531	-0.0437200464938488	0.0678557523631475	0.108217787925649	0.621304848577023
Alg13	473.666111527331	-0.0436982055148419	0.0979306293298696	0.0889193438739405	0.583089605986005
Fasn	1992.94902930262	-0.0436824814165167	0.0890061996906612	0.0934167027431827	0.592635130932381
Sptan1	2605.99753140419	-0.0436317184904969	0.0633198252495264	0.114470631103214	0.632381163065994
Tmem69	458.655194136329	-0.0436188146946337	0.0849006762653175	0.0957996901396954	0.596738544806842
Wdr33	3317.13340716713	-0.0436108927401764	0.062663551962466	0.115554011623791	0.634113055644011
Robo4	594.344756400817	-0.043603271321286	0.114498433755716	0.0782377684178259	0.560402268851986
Tnks1bp1	164.793394131149	-0.0435993303931619	0.127060852145155	0.0641472565363758	0.521483619941722
Cdc14a	966.600497276238	-0.0435564160285537	0.0746803782981578	0.102650473178137	0.612263573293493
Fam120c	453.266812481141	-0.043544050186722	0.101791801262321	0.0873646813016512	0.578660717380881
Rltpr	1177.40696707186	-0.0434839568889694	0.1027079880073	0.0870349035702392	0.577396196854542
Phf2	596.755930387791	-0.0434566593896672	0.0937752269034904	0.091932934827061	0.589342539458825
Zmym3	2115.38074672318	-0.043427975738242	0.0550393701783438	0.130224046009836	0.655370142409252
Mbd6	556.984836651212	-0.0433858402671036	0.106642047685491	0.0848740171743514	0.572659654984868
Dscc1	1466.90169096255	-0.0433332651143141	0.0670904463863965	0.111218617994439	0.626945829420422
Sipa1l1	1588.51872853307	-0.0433331868061694	0.0701187109611326	0.107873159299973	0.620533514803548
Tspan13	20303.3708182263	-0.0433103263722069	0.0500291471926532	0.140314135197308	0.668986597606406
Eri2	567.866018208467	-0.0433074708731174	0.0900525864322543	0.0944129938258449	0.593424376528367
Tpk1	804.546578969344	-0.0433057910781475	0.0772271351724923	0.101943556337258	0.60929892526592
Abcb8	3490.25527212456	-0.0432796891415858	0.0629243236918194	0.117154432777666	0.635661002715471
1700020I14Rik	3610.83416763398	-0.0432378720998396	0.0711564726302373	0.107343571986398	0.61882702211085
Slc37a1	1113.09227839788	-0.0432267953340724	0.0786054680185749	0.101352871913677	0.608542048178277
Mfsd10	6690.3453015231	-0.0431940704511554	0.0536090506703555	0.134777905418404	0.660449568449806
Phf1	337.314219697761	-0.0431636478789038	0.11543639162113	0.0784321341731182	0.560419438123176
Sart3	3885.54306657446	-0.0431138013010121	0.0673909455027899	0.112081500650813	0.629405344282679
Akap13	12128.6755215669	-0.0431060618498067	0.0555079404070958	0.1316240884257	0.655439279800164
Rubcn	1022.03423921112	-0.0430929660961531	0.0829555045092338	0.0992051497696215	0.602101213674812
Shisa5	11943.6583045509	-0.0430885258443022	0.051912486841982	0.138873491888912	0.666096179706102
Mettl2	2098.02067124554	-0.0430771295171372	0.0604034695046018	0.122514680759475	0.643832536371582
Slco4a1	1837.45390164395	-0.0430141927623962	0.0732076402643595	0.106595917278656	0.617029661849228
Pdpr	473.065542596334	-0.042946025081034	0.0991493299553653	0.09097559164191	0.588810381864916
Gba2	1587.68280943706	-0.0429074638154965	0.0779118139930946	0.103362462534312	0.613103878815049
Fem1c	1997.66997978391	-0.0428893354749668	0.0697630847457478	0.110621747614255	0.626310347877018
Hoxa9	4813.82852540634	-0.0428570950366873	0.0775411214666737	0.103876840631531	0.613103878815049
Cxxc5	3790.91932781038	-0.042806923634462	0.0610122544675658	0.123201540379365	0.644623662516856
Fam96b	1694.74730559787	-0.0427915192979898	0.0548297118207492	0.135331943229032	0.661388601323556
Srl	910.708760623614	-0.0426831919910017	0.0900806705735763	0.0969785853686232	0.599337812403784
Nptn	791.905027266387	-0.0426725588702478	0.107325781308728	0.0865982711281186	0.57654032284056
Tuft1	360.160061078174	-0.042620364047089	0.0948594702677704	0.0946187013028886	0.593453321030445
Fam13b	950.624604608836	-0.0426199773941474	0.0711248591018424	0.110650507867055	0.626310347877018
Sephs1	3532.76040215053	-0.0426000129177477	0.0599168039270006	0.126520961952781	0.650175635564051
Fnbp4	3847.2241522543	-0.0425946537105132	0.0641475895137687	0.119471342206573	0.639408682280135
Srgap2	927.996867275284	-0.0425827591157403	0.0772314352888323	0.105454018931265	0.615313514317671
Vma21	1659.18144716591	-0.0425663993658296	0.0584985860034476	0.129457113070585	0.6547004924823
Recql5	1028.79438163702	-0.0425364066233191	0.0770008984461923	0.105861224147033	0.616166612342985
Etv3	1069.8357622599	-0.042515743738221	0.0758850722676261	0.106851705636809	0.617542344394723
Dnm2	5209.22064721797	-0.0424293216839629	0.0637106113682366	0.121154449479255	0.641823545516639
Tmem230	1961.27384070474	-0.0423852418908318	0.0600307655030447	0.127749079871716	0.65138234937613
P4htm	364.020229687957	-0.0423540344735588	0.106070157068806	0.0885378044195907	0.581580547228074
Ddb1	14797.6442662902	-0.0423464271795857	0.0534052078528357	0.141768515631316	0.670178437529857
Tnrc6a	1076.6064066743	-0.04234065406446	0.0782760900616519	0.105860436010051	0.616166612342985
Ttc4	2950.16116101579	-0.0423134977623075	0.0558947997629413	0.136656000698537	0.663233882443191
Def6	9234.5744261502	-0.0422833464720792	0.0539906025649562	0.141010280256923	0.669543583327721
Zfp865	393.116057064275	-0.0422642978328043	0.114694227806127	0.0813239243942963	0.5680163334617
Nlgn2	714.82506373596	-0.0422321366343409	0.068701146900364	0.115485518351315	0.634113055644011
Dvl2	1702.75278712286	-0.0422244586997123	0.0803811390683454	0.104909044730952	0.614230977598508
Stmn1	55589.7042085236	-0.042181768221096	0.0499977744392772	0.149841436540687	0.682033886129706
Nphp4	81.4703570569349	-0.0421558117357284	0.129074068469035	0.0621516738599502	0.514429299032208
Smarcd1	2126.02525364716	-0.0421321861957789	0.0811415722472775	0.104827979333777	0.614230977598508
Spg11	804.276770768615	-0.0420725828497258	0.0829948102712238	0.10387413432858	0.613103878815049
Rprd2	1744.01931446546	-0.0420226172786053	0.0671375481154155	0.11868015667999	0.638769451430771
Sfi1	1116.10031963253	-0.0420073986304845	0.0823201441728908	0.104627992123731	0.614230977598508
Rnf138	2342.74237969598	-0.0420027544480008	0.062025950687768	0.126662346966586	0.650276427252381
Csnk2a2	167.521585567423	-0.0420015789807061	0.111083479681402	0.0854966910278997	0.573736748660221
Fam98c	1356.88692776694	-0.0419406534552108	0.0650604806380728	0.122114793667407	0.642927307961673
4932438A13Rik	1191.81647329814	-0.0419290209124307	0.0830488757038718	0.1045170532227	0.614230977598508
Dgkg	694.432731034476	-0.041904057238018	0.0782882510074981	0.108028058240472	0.620819473938917
Kpna3	3681.45885433503	-0.041884626068488	0.0504528256512013	0.151600885033966	0.685884970292848
Sun2	2816.35972059279	-0.0418682873398509	0.0772364032849601	0.109043747673323	0.624528091963076
Gmip	1728.63715778748	-0.0418625068918919	0.0797732346661407	0.107114995223685	0.617979180655118
Polrmt	1485.85985508091	-0.0418325279540427	0.0720466544573834	0.11399015895614	0.632381163065994
Mbtps1	3986.7665920286	-0.0418189273551279	0.0563495193014518	0.139381063515278	0.667445871697501
Cbx5	6139.37871043705	-0.0418057332978913	0.0601148952800567	0.131541703264861	0.655439279800164
Eif2s2	7993.39731401381	-0.0417946793362077	0.0460663474722413	0.15794127082356	0.692455282377948
Dab2ip	578.775440464369	-0.0417699898823269	0.0999223258921785	0.0948498356936618	0.593956212481689
Atat1	1074.4003473551	-0.0417692377211469	0.0892694134036661	0.1013760674422	0.608542048178277
Ap2a2	2637.37190856542	-0.0417634409141228	0.0626432488357775	0.127151717602832	0.651363199668818
Hk1	8917.5419527964	-0.0417485791641403	0.0711416603234935	0.115422106542879	0.634113055644011
1500015A07Rik	212.156096251499	-0.0417245507455065	0.0998152717410119	0.0950917060790762	0.59455175767119
